2750-07-31 22:32:55,0,COOKIE_STORE_ALIVE,{'params': {'persistent_store': False}, 'phase': 1, 'source': {'id': 3, 'type': 30}}
2750-07-31 22:32:55,0,COOKIE_STORE_ALIVE,{'params': {'persistent_store': False}, 'phase': 1, 'source': {'id': 4, 'type': 30}}
2750-07-31 23:06:54,2039,REQUEST_ALIVE,{'params': {'priority': 'HIGHEST', 'traffic_annotation': 63171670, 'url': 'https://quic.snomile.ink/'}, 'phase': 1, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY,{'params': {'entry_hash': '0xa2c1b043e3536fab'}, 'phase': 1, 'source': {'id': 6, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_SET_KEY,{'params': {'key': 'https://quic.snomile.ink/'}, 'phase': 0, 'source': {'id': 6, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_DOOM_CALL,{'phase': 0, 'source': {'id': 6, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_DOOM_BEGIN,{'phase': 0, 'source': {'id': 6, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_DOOM_END,{'phase': 0, 'source': {'id': 6, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY,{'phase': 2, 'source': {'id': 6, 'type': 14}}
2750-07-31 23:06:56,2041,HTTP_CACHE_DOOM_ENTRY,{'phase': 2, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:56,2041,HTTP_CACHE_CREATE_ENTRY,{'phase': 1, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY,{'params': {'entry_hash': '0xa2c1b043e3536fab'}, 'phase': 1, 'source': {'id': 7, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_SET_KEY,{'params': {'key': 'https://quic.snomile.ink/'}, 'phase': 0, 'source': {'id': 7, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_CREATE_CALL,{'phase': 0, 'source': {'id': 7, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_CREATE_OPTIMISTIC,{'phase': 0, 'source': {'id': 7, 'type': 14}}
2750-07-31 23:06:56,2041,SIMPLE_CACHE_ENTRY_CREATE_BEGIN,{'phase': 0, 'source': {'id': 7, 'type': 14}}
2750-07-31 23:06:56,2041,HTTP_CACHE_CREATE_ENTRY,{'phase': 2, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:56,2041,HTTP_CACHE_ADD_TO_ENTRY,{'phase': 1, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:56,2041,HTTP_CACHE_ADD_TO_ENTRY,{'phase': 2, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_CONTROLLER,{'params': {'is_preconnect': False, 'url': 'https://quic.snomile.ink/'}, 'phase': 1, 'source': {'id': 8, 'type': 23}}
2750-07-31 23:06:57,2042,HTTP_STREAM_REQUEST,{'phase': 1, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_CONTROLLER_BOUND,{'params': {'source_dependency': {'id': 8, 'type': 23}}, 'phase': 0, 'source': {'id': 5, 'type': 1}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_CONTROLLER_BOUND,{'params': {'source_dependency': {'id': 5, 'type': 1}}, 'phase': 0, 'source': {'id': 8, 'type': 23}}
2750-07-31 23:06:57,2042,PROXY_RESOLUTION_SERVICE,{'phase': 1, 'source': {'id': 8, 'type': 23}}
2750-07-31 23:06:57,2042,PROXY_CONFIG_CHANGED,{'params': {'new_config': {}}, 'phase': 0, 'source': {'id': 9, 'type': 0}}
2750-07-31 23:06:57,2042,PROXY_RESOLUTION_SERVICE_RESOLVED_PROXY_LIST,{'params': {'pac_string': 'DIRECT'}, 'phase': 0, 'source': {'id': 8, 'type': 23}}
2750-07-31 23:06:57,2042,PROXY_RESOLUTION_SERVICE,{'phase': 2, 'source': {'id': 8, 'type': 23}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_CONTROLLER_PROXY_SERVER_RESOLVED,{'params': {'proxy_server': 'DIRECT'}, 'phase': 0, 'source': {'id': 8, 'type': 23}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB,{'params': {'expect_spdy': False, 'original_url': 'https://quic.snomile.ink/', 'priority': 'HIGHEST', 'source_dependency': {'id': 8, 'type': 23}, 'url': 'https://quic.snomile.ink/', 'using_quic': True}, 'phase': 1, 'source': {'id': 10, 'type': 16}}
2750-07-31 23:06:57,2042,HTTP_STREAM_REQUEST_STARTED_JOB,{'params': {'source_dependency': {'id': 10, 'type': 16}}, 'phase': 0, 'source': {'id': 8, 'type': 23}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_WAITING,{'params': {'should_wait': False}, 'phase': 1, 'source': {'id': 10, 'type': 16}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_WAITING,{'phase': 2, 'source': {'id': 10, 'type': 16}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_INIT_CONNECTION,{'phase': 1, 'source': {'id': 10, 'type': 16}}
2750-07-31 23:06:57,2042,QUIC_STREAM_FACTORY_JOB,{'params': {'server_id': 'https://quic.snomile.ink:443'}, 'phase': 1, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:06:57,2042,QUIC_STREAM_FACTORY_JOB_BOUND_TO_HTTP_STREAM_JOB,{'params': {'source_dependency': {'id': 10, 'type': 16}}, 'phase': 0, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:06:57,2042,HTTP_STREAM_JOB_BOUND_TO_QUIC_STREAM_FACTORY_JOB,{'params': {'source_dependency': {'id': 11, 'type': 26}}, 'phase': 0, 'source': {'id': 10, 'type': 16}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_REQUEST,{'params': {'allow_cached_response': True, 'dns_query_type': 0, 'host': 'quic.snomile.ink:443', 'is_speculative': False, 'network_isolation_key': 'null'}, 'phase': 1, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_IPV6_REACHABILITY_CHECK,{'params': {'cached': True, 'ipv6_available': False}, 'phase': 0, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_CREATE_JOB,{'phase': 0, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_JOB,{'params': {'host': 'quic.snomile.ink', 'source_dependency': {'id': 11, 'type': 26}}, 'phase': 1, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_JOB_ATTACH,{'params': {'source_dependency': {'id': 12, 'type': 13}}, 'phase': 0, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_JOB_REQUEST_ATTACH,{'params': {'priority': 'HIGHEST', 'source_dependency': {'id': 11, 'type': 26}}, 'phase': 0, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_JOB_STARTED,{'phase': 0, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_PROC_TASK,{'phase': 1, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:06:57,2042,HOST_RESOLVER_IMPL_ATTEMPT_STARTED,{'params': {'attempt_number': 1}, 'phase': 0, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:06:57,2042,SIMPLE_CACHE_ENTRY_CREATE_END,{'phase': 0, 'source': {'id': 7, 'type': 14}}
2750-07-31 23:15:38,2563,HOST_RESOLVER_IMPL_PROC_TASK,{'params': {'address_list': ['34.244.197.109:0'], 'canonical_name': ''}, 'phase': 2, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:15:38,2563,HOST_RESOLVER_IMPL_ATTEMPT_FINISHED,{'params': {'attempt_number': 1}, 'phase': 0, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:15:38,2563,HOST_RESOLVER_IMPL_JOB,{'phase': 2, 'source': {'id': 12, 'type': 13}}
2750-07-31 23:15:38,2563,HOST_RESOLVER_IMPL_REQUEST,{'phase': 2, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:15:39,2564,QUIC_STREAM_FACTORY_JOB_CONNECT,{'params': {'require_confirmation': False}, 'phase': 1, 'source': {'id': 11, 'type': 26}}
2750-07-31 23:15:39,2564,SOCKET_ALIVE,{'params': {'source_dependency': {'id': 11, 'type': 26}}, 'phase': 1, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:15:39,2564,UDP_CONNECT,{'params': {'address': '34.244.197.109:443'}, 'phase': 1, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:15:39,2564,UDP_CONNECT,{'phase': 2, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:15:39,2564,UDP_LOCAL_ADDRESS,{'params': {'address': '10.6.39.102:37606'}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:15:39,2564,QUIC_SESSION,{'params': {'cert_verify_flags': 0, 'host': 'quic.snomile.ink', 'port': 443, 'privacy_mode': False, 'require_confirmation': True}, 'phase': 1, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:15:39,2564,QUIC_SESSION_CRYPTO_HANDSHAKE_MESSAGE_SENT,{'params': {'quic_crypto_handshake_message': 'CHLO<\n  SNI : "quic.snomile.ink"\n  VER : \'Q043\'\n  CCS : 0x01e8816092921ae87eed8086a2158291\n  TCID: 0\n  PDMD: \'X509\'\n  SMHL: 0x01000000\n  ICSL: 30\n  NONP: 0x4fd1fbd77e199888e9d4704e69a84da4c5790882c1c23e4b5b1dd0b5002d3224\n  MIDS: 100\n  SCLS: 1\n  CSCT: 0x\n  COPT: \'NSTP\'\n  CFCW: 15728640\n  SFCW: 6291456\n>'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:15:39,2564,QUIC_SESSION_STREAM_FRAME_SENT,{'params': {'fin': False, 'length': 1024, 'offset': 0, 'stream_id': 1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:15:39,2564,QUIC_SESSION_PADDING_FRAME_SENT,{'params': {'num_padding_bytes': -1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:15:39,2564,UDP_BYTES_SENT,{'params': {'byte_count': 1350}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:15:39,2564,QUIC_SESSION_PACKET_SENT,{'params': {'encryption_level': 'ENCRYPTION_INITIAL', 'packet_number': 1, 'sent_time_us': 24632694939473, 'size': 1350, 'transmission_type': 'NOT_RETRANSMISSION'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:09,2714,QUIC_SESSION_STREAM_FRAME_SENT,{'params': {'fin': False, 'length': 1024, 'offset': 0, 'stream_id': 1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:09,2714,QUIC_SESSION_PADDING_FRAME_SENT,{'params': {'num_padding_bytes': -1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:09,2714,UDP_BYTES_SENT,{'params': {'byte_count': 1350}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:18:09,2714,QUIC_SESSION_PACKET_SENT,{'params': {'encryption_level': 'ENCRYPTION_INITIAL', 'packet_number': 2, 'sent_time_us': 24632695089738, 'size': 1350, 'transmission_type': 'HANDSHAKE_RETRANSMISSION'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,UDP_BYTES_RECEIVED,{'params': {'address': '34.244.197.109:443', 'byte_count': 270}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:18:28,2733,QUIC_SESSION_PACKET_RECEIVED,{'params': {'peer_address': '34.244.197.109:443', 'self_address': '10.6.39.102:37606', 'size': 270}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_UNAUTHENTICATED_PACKET_HEADER_RECEIVED,{'params': {'connection_id': '0', 'header_format': 'GOOGLE_QUIC_PACKET', 'packet_number': 1, 'reset_flag': 0, 'version_flag': 0}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_PACKET_AUTHENTICATED,{'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_VERSION_NEGOTIATED,{'params': {'version': 'Q043'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_VERSION_NEGOTIATED,{'params': {'version': 'Q043'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_STREAM_FRAME_RECEIVED,{'params': {'fin': False, 'length': 245, 'offset': 0, 'stream_id': 1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_CRYPTO_HANDSHAKE_MESSAGE_RECEIVED,{'params': {'quic_crypto_handshake_message': "REJ <\n  STK : 0xbe7fa7942c11d98e16645ee953c19576d50697447f2feb74348e1c93c73ed57bb6d74facbe3d7891955c7bf72ee88441efe721d0e699d80d32c688ff75dce21e955de2b6d6aa2fbb3999ae\n  SVID: 0x717569632d676f\n  SCFG: \n    SCFG<\n      AEAD: 'AESG'\n      SCID: 0x3c760c0af69460f0eada30ebf82cc731\n      PUBS: 0x200000674d2fd498741bea47838ba65fc255510163fd5dc08389ccf83d7cb9f3854e5c\n      KEXS: 'C255'\n      OBIT: 0x2c8cbd595b6f17bb\n      EXPY: 0xffffffffffffffff\n    >\n>"}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_CRYPTO_HANDSHAKE_MESSAGE_SENT,{'params': {'quic_crypto_handshake_message': 'CHLO<\n  SNI : "quic.snomile.ink"\n  STK : 0xbe7fa7942c11d98e16645ee953c19576d50697447f2feb74348e1c93c73ed57bb6d74facbe3d7891955c7bf72ee88441efe721d0e699d80d32c688ff75dce21e955de2b6d6aa2fbb3999ae\n  VER : \'Q043\'\n  CCS : 0x01e8816092921ae87eed8086a2158291\n  SCID: 0x3c760c0af69460f0eada30ebf82cc731\n  TCID: 0\n  PDMD: \'X509\'\n  SMHL: 0x01000000\n  ICSL: 30\n  NONP: 0x3192f97dd1b8847d8242555a060624c8293e4fcc98f5eff3bc4cab343b1d9674\n  MIDS: 100\n  SCLS: 1\n  CSCT: 0x\n  COPT: \'NSTP\'\n  CFCW: 15728640\n  SFCW: 6291456\n>'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_STREAM_FRAME_SENT,{'params': {'fin': False, 'length': 1024, 'offset': 1024, 'stream_id': 1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_PADDING_FRAME_SENT,{'params': {'num_padding_bytes': -1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,UDP_BYTES_SENT,{'params': {'byte_count': 1350}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:18:28,2733,QUIC_SESSION_PACKET_SENT,{'params': {'encryption_level': 'ENCRYPTION_INITIAL', 'packet_number': 3, 'sent_time_us': 24632695108926, 'size': 1350, 'transmission_type': 'NOT_RETRANSMISSION'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,UDP_BYTES_RECEIVED,{'params': {'address': '34.244.197.109:443', 'byte_count': 29}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:18:28,2733,QUIC_SESSION_PACKET_RECEIVED,{'params': {'peer_address': '34.244.197.109:443', 'self_address': '10.6.39.102:37606', 'size': 29}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_UNAUTHENTICATED_PACKET_HEADER_RECEIVED,{'params': {'connection_id': '0', 'header_format': 'GOOGLE_QUIC_PACKET', 'packet_number': 2, 'reset_flag': 0, 'version_flag': 0}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:28,2733,QUIC_SESSION_PACKET_AUTHENTICATED,{'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:29,2734,QUIC_SESSION_ACK_FRAME_RECEIVED,{'params': {'delta_time_largest_observed_us': 362, 'largest_observed': 1, 'missing_packets': [], 'received_packet_times': []}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:54,2759,QUIC_SESSION_ACK_FRAME_SENT,{'params': {'delta_time_largest_observed_us': 25141, 'largest_observed': 2, 'missing_packets': [], 'received_packet_times': []}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:18:54,2759,UDP_BYTES_SENT,{'params': {'byte_count': 28}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:18:54,2759,QUIC_SESSION_PACKET_SENT,{'params': {'encryption_level': 'ENCRYPTION_INITIAL', 'packet_number': 4, 'sent_time_us': 24632695134127, 'size': 28, 'transmission_type': 'NOT_RETRANSMISSION'}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:20:58,2883,UDP_BYTES_RECEIVED,{'params': {'address': '34.244.197.109:443', 'byte_count': 29}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:20:58,2883,QUIC_SESSION_PACKET_RECEIVED,{'params': {'peer_address': '34.244.197.109:443', 'self_address': '10.6.39.102:37606', 'size': 29}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:20:58,2883,QUIC_SESSION_UNAUTHENTICATED_PACKET_HEADER_RECEIVED,{'params': {'connection_id': '0', 'header_format': 'GOOGLE_QUIC_PACKET', 'packet_number': 3, 'reset_flag': 0, 'version_flag': 0}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:20:58,2883,QUIC_SESSION_PACKET_AUTHENTICATED,{'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:20:58,2883,QUIC_SESSION_ACK_FRAME_RECEIVED,{'params': {'delta_time_largest_observed_us': 63, 'largest_observed': 2, 'missing_packets': [], 'received_packet_times': []}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,UDP_BYTES_RECEIVED,{'params': {'address': '34.244.197.109:443', 'byte_count': 1200}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:21:18,2903,QUIC_SESSION_PACKET_RECEIVED,{'params': {'peer_address': '34.244.197.109:443', 'self_address': '10.6.39.102:37606', 'size': 1200}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,QUIC_SESSION_UNAUTHENTICATED_PACKET_HEADER_RECEIVED,{'params': {'connection_id': '0', 'header_format': 'GOOGLE_QUIC_PACKET', 'packet_number': 4, 'reset_flag': 0, 'version_flag': 0}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,QUIC_SESSION_PACKET_AUTHENTICATED,{'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,QUIC_SESSION_STREAM_FRAME_RECEIVED,{'params': {'fin': False, 'length': 1173, 'offset': 245, 'stream_id': 1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,UDP_BYTES_RECEIVED,{'params': {'address': '34.244.197.109:443', 'byte_count': 56}, 'phase': 0, 'source': {'id': 13, 'type': 18}}
2750-07-31 23:21:18,2903,QUIC_SESSION_PACKET_RECEIVED,{'params': {'peer_address': '34.244.197.109:443', 'self_address': '10.6.39.102:37606', 'size': 56}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,QUIC_SESSION_UNAUTHENTICATED_PACKET_HEADER_RECEIVED,{'params': {'connection_id': '0', 'header_format': 'GOOGLE_QUIC_PACKET', 'packet_number': 5, 'reset_flag': 0, 'version_flag': 0}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,QUIC_SESSION_PACKET_AUTHENTICATED,{'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,QUIC_SESSION_STREAM_FRAME_RECEIVED,{'params': {'fin': False, 'length': 29, 'offset': 1418, 'stream_id': 1}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,QUIC_SESSION_CRYPTO_HANDSHAKE_MESSAGE_RECEIVED,{'params': {'quic_crypto_handshake_message': "REJ <\n  STK : 0x1e0b8b2276ac1bd906ee40ccc5d3a727cbe7f20412ec12b4dea95d9b0c4c5c38ac7e7262d8b39f3cd33cb40fda6589dd191c02b1f99ff4896a68c006379a5527f9a700d961c2bb2a4c5ef5\n  SVID: 0x717569632d676f\n  PROF: 0x304402200d89dd258b4c13b8817b1afcde18bc865598e3b6142aeaaca37d98fafafd7b7b02205f2490b4d714aff6a39cff6e6a409649fec4c54910b8c967d525fce022c5b4ac\n  SCFG: \n    SCFG<\n      AEAD: 'AESG'\n      SCID: 0x3c760c0af69460f0eada30ebf82cc731\n      PUBS: 0x200000674d2fd498741bea47838ba65fc255510163fd5dc08389ccf83d7cb9f3854e5c\n      KEXS: 'C255'\n      OBIT: 0x2c8cbd595b6f17bb\n      EXPY: 0xffffffffffffffff\n    >\n  CRT : 0x01037eed8086a215829116000000009604000078f99f77260d9ac4c2c060d0c4d267d0c45c0669650a319f4a6da95049515fbb3571d65ee5956f9a9ea3b733a9d90c04950b968686868606e6c686c696a026a7818111281f81b906d288f42650589a99ac579c979f9b9993aa9799976d106920ccc6aed5e671ce9689918d03cc6066646776626029b9be6a8b5ba88d7a8caaedd1ab114ee5131fecdcb6e815038fa4badd3e95df5dd7be0a2c59b96b8e846dcbb3c94fcf31f318ad485b23d6e37bb656333ae3f131f1cb97173731a519343125a19630ec0d840a24b4020d5ef2ff76d9f4f1cbf5fd776efefcd050cb9376d43268cf1c9428c3daf8c8474a55c906898896910123bc648334e2f24a742b8c315a46fa48e94b19297de150af0fcecfb2822c2206424d98a1ed0329ce5c0d9c915a6fe6a8ad370d0335a402550aa9f586eeb6264656362eb0d66b954c2c4c2c8ddf581a3f337c642867885b5efcf37ed881e75bcd3c6a2f783e30aa9a388ba765a190508b44e9b4c642d7080606c6bcc8e94c0b18185898193c0cdc981419fa328e35bbb8d4a93f52b81076f0ee69f19069dde2624ebfde27dd79b4d3ffaa73039322c39473b3cef0156f9d7f9353a2e160c1dc6476d79c6ced5e33e5897e97343c52fd5818ca1836c9b19ee95e74b64bc1af3deda7f6ce2e5585f4ec5bbf0a9e6ff20cd67ddf3d210e6af12ab0c5ee06ae4c8a0ccbd6b4a64e305cde6b72fedee7f51ccee57f8e27fdcf38b83ae4e2f5d0ce0f8a7eb14c0a727f0213de71339e5493ad5bfa4eb6fbface77efd65c9aa214a9c96794ffa574f61e6c2d4cdb75964c9fdfb573f0463e48f4b017f43a2bbcd5f9e592d2969b0b5ee43f79f83d23fdf2ba57cd6d0fb79628362f5b511b3331afece5bbc403ab7f698b961ff96e9671e8f38a0d8b3e7ef63d7675e696857b4b8e9ed7ed3a53e97e6b8fddaed0ab3a89ac7353b2aa19761869aeea5af0da63d733fb9d3f4d2bd2e5240fd4d4dfea99db2367f021d4fa0af3f718f5ad7915690fbd824bd6e93f53d16f5bad5bd67a61dbe629b989db65b53538663da9e4daff52e919ebb5c259b19ff72c35fe3461e7bf4cc603674c4504fe381ef2e7e9139a3af5d395e608be6ba68b3a5cbfc729b7156b2e095dba957147d9ac4505ded78d3e7f3955b0942d9465f36db12629b7833b66a8bccc6b50538fb06dd100040000ffff9092a3ff\n>"}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,SIGNED_CERTIFICATE_TIMESTAMPS_RECEIVED,{'params': {'embedded_scts': 'APEAdwBep3P531bA57U2SH3QSeAyepGaDIShEhKEGHWWgXFFWAAAAW5ZlwKgAAAEAwBIMEYCIQCOaMaDRER+J+Ig0FbB3csXVJaLFxZC+u9i3OK5T9VDgAIhAJTOmswOc7Wf2QkYgMFwnWMHRWxrK402I5FO0ihIZU4EAHYAsh4FzIuizYogTodm+Su5iiUgZ2va+nDnsklTLe+LkF4AAAFuWZcCqgAABAMARzBFAiEApqyFZZAxp400z97zrwhDd/zHYv9owatU0ddVifAhTl0CIB78UWDuCwHJJh1+pe4di9e57u6s0pQiWSkOMm/0dZu8', 'scts_from_ocsp_response': '', 'scts_from_tls_extension': ''}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
2750-07-31 23:21:18,2903,SIGNED_CERTIFICATE_TIMESTAMPS_CHECKED,{'params': {'scts': []}, 'phase': 0, 'source': {'id': 14, 'type': 10}}
